Event	ID	Name			Wwise Object Path	Notes
	394109931	PIECE_PICK			\Default Work Unit\Puzzles\PicturePuzzle\PIECE_PICK	
	410314580	MOTH_END_FLIGHT			\Default Work Unit\Moth\MOTH_END_FLIGHT	
	541555517	MOTH_START_FLIGHT			\Default Work Unit\Moth\MOTH_START_FLIGHT	
	590963579	CAR_PASS			\Default Work Unit\Ambience\Cars\CAR_PASS	
	1107599359	PUZZLE_SOLVED			\Default Work Unit\Puzzles\PUZZLE_SOLVED	
	1275729080	LIVINGROOM_ENTER			\Default Work Unit\Ambience\LIVINGROOM_ENTER	
	1305045635	SFX_UNMUTE			\Default Work Unit\Menu\SFX_UNMUTE	
	1512987680	MENUBUTTON_PRESS			\Default Work Unit\Menu\MENUBUTTON_PRESS	
	1571339874	INGAMEMENU_CLOSE			\Default Work Unit\Menu\INGAMEMENU_CLOSE	
	1594770167	MAP_FAILED			\Default Work Unit\Puzzles\Map\MAP_FAILED	
	1669806022	MOTH_HIT_WINDOW			\Default Work Unit\Moth\MOTH_HIT_WINDOW	
	1696404602	MUSIC_MUTE			\Default Work Unit\Menu\MUSIC_MUTE	
	1726470029	Photograph_1			\Default Work Unit\Story Bites\Photograph_1	
	1931074718	MENU_START_GAME			\Default Work Unit\Menu\MENU_START_GAME	
	1963600256	PUZZLE_LEAVING			\Default Work Unit\Puzzles\PUZZLE_LEAVING	
	2130706069	STORYBITE_TEST			\Default Work Unit\STORYBITE_TEST	
	2132259803	MUSIC_UNMUTE			\Default Work Unit\Menu\MUSIC_UNMUTE	
	2177473561	PIECE_PLACED_WRONG			\Default Work Unit\Puzzles\PicturePuzzle\PIECE_PLACED_WRONG	
	2200206093	MUG_PLACED_RIGHT			\Default Work Unit\Puzzles\Kitchen\MUG_PLACED_RIGHT	
	2218639190	BULB_PLACED_WRONG			\Default Work Unit\Puzzles\Lightbulb\BULB_PLACED_WRONG	
	2345344986	STARBUTTON_PRESS_NOMUSIC			\Default Work Unit\Puzzles\Star\STARBUTTON_PRESS_NOMUSIC	
	2720771844	PIECE_PLACED_RIGHT			\Default Work Unit\Puzzles\PicturePuzzle\PIECE_PLACED_RIGHT	
	2835551186	SFX_MUTE			\Default Work Unit\Menu\SFX_MUTE	
	3041425555	STAR_FAILED			\Default Work Unit\Puzzles\Star\STAR_FAILED	
	3098926425	Television			\Default Work Unit\Story Bites\Television	
	3111840605	MAPBUTTON_PRESS			\Default Work Unit\Puzzles\Map\MAPBUTTON_PRESS	
	3258781332	PUZZLE_SOLVING			\Default Work Unit\Puzzles\PUZZLE_SOLVING	
	3307976374	MAINMENU_OPEN			\Default Work Unit\Menu\MAINMENU_OPEN	
	3443637649	TESTMAPBUTTON			\Default Work Unit\TESTMAPBUTTON	
	3543172817	STARBUTTON_PRESS			\Default Work Unit\Puzzles\Star\STARBUTTON_PRESS	
	3545095724	BULB_PICK_UP			\Default Work Unit\Puzzles\Lightbulb\BULB_PICK_UP	
	3572297172	MUG_PLACED_WRONG			\Default Work Unit\Puzzles\Kitchen\MUG_PLACED_WRONG	
	3831078465	AMBIENCE_CITY			\Default Work Unit\Ambience\City\AMBIENCE_CITY	
	4019917531	BULB_PLACED_RIGHT			\Default Work Unit\Puzzles\Lightbulb\BULB_PLACED_RIGHT	
	4165127606	INGAMEMENU_OPEN			\Default Work Unit\Menu\INGAMEMENU_OPEN	
	4258653052	TEST_EVENT			\Default Work Unit\TEST_EVENT	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1571361561	TENSION			\Default Work Unit\TENSION	
	3334266196	MOTH_DOPPLER			\Default Work Unit\MOTH_DOPPLER	
	4010911193	MOTH_SPEED			\Default Work Unit\MOTH_SPEED	

Modulator LFO	ID	Name			Wwise Object Path	Notes
	1001405383	Modulator LFO (Custom)				
	1011971041	Modulator LFO (Custom)				

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	326711593	Place mug 1	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\MUG_Dull_Wood_Surface_Drop_Series_1A778E39.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Kitchen\Place mug\Place mug 1		6712
	326962797	megane rs u turn	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\megane rs u turn_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\Cars\Random Car Pass\megane rs u turn		121858
	372989033	Rattle_4	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Rattle_4_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Rattle\Rattle_4		3589
	412104274	HIT_WINDOW_SOFT_3	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\HIT_WINDOW_SOFT_3_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Moth\Hit window\HIT_WINDOW_SOFT_3		3270
	484877283	MOTH_LANDING_1	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\MOTH_LANDING_1_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Moth\Moth landing\MOTH_LANDING_1		11759
	486017468	corvette arrive	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\corvette arrive_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\Cars\Random Car Pass\corvette arrive		168787
	494118861	235540__simosco__lamp-click-on-off_02	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\235540__simosco__lamp-click-on-off_1776EA22.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Turn on\235540__simosco__lamp-click-on-off_02		1886
	504967435	Grabbing Paper 03	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Grabbing Paper 03_0E5D0B6A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\Paper\Move Paper\Grabbing Paper 03		5624
	511027083	BULB_SCREW_1	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BULB_SCREW_1_6DB458CF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Screw In\BULB_SCREW_1		2210
	541851934	Flying	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Flying_D58FAF87.wem		\Actor-Mixer Hierarchy\Default Work Unit\Moth\Flying		355015
	546932971	button_on_off_064	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\button_on_off_064_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\Lightswitch\button_on_off_064		4881
	557998825	Reward_02	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Reward_02_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Reward\Reward_02		68537
	596382529	BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_2_FAR	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_2_FAR_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Button\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_2_FAR		4791
	601362214	RATH - Rain, Distant Thunder and Bird Loop	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\RATH - Rain, Distant Thunder and Bird Loop_7DDF4AFD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\City\City Ambience Base\RATH - Rain, Distant Thunder and Bird Loop		286419
	606185163	Rattle	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Rattle_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Rattle\Rattle		6908
	622479333	BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_3_CLOSE	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_3_CLOSE_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Button\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_3_CLOSE		3471
	642368182	A photograph	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\A photograph_8A25EFEA.wem		\Actor-Mixer Hierarchy\Default Work Unit\StoryEvents\Livingroom\A photograph		723687
	649696666	BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_2_CLOSE	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_2_CLOSE_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Button\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_2_CLOSE		4590
	686259063	Crumbling Printer Paper 9	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Crumbling Printer Paper 9_D6E7B33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interaction\Paper\Move Paper\Crumbling Printer Paper 9		6675
	691659001	Bluezone-BC0214-beep-mine-explosion-002	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Bluezone-BC0214-beep-mine-explosion-002_05D66EC9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Boom\Bluezone-BC0214-beep-mine-explosion-002		10849
	718195452	BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_1_FAR	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_1_FAR_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Button\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_1_FAR		3787
	721782407	explosion_large_08	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\explosion_large_08_A33087C1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Boom\explosion_large_08		13928
	742990135	MOTH_LANDING	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\MOTH_LANDING_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Moth\Moth landing\MOTH_LANDING		9356
	746538295	179354__lolamadeus__pint-glass-hits-2_01	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\179354__lolamadeus__pint-glass-hits-2_501C8BCE.wem		\Actor-Mixer Hierarchy\Default Work Unit\Moth\Glass ring\179354__lolamadeus__pint-glass-hits-2_01		4384
	777357154	179354__lolamadeus__pint-glass-hits-2_02	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\179354__lolamadeus__pint-glass-hits-2_F821C99C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Moth\Glass ring\179354__lolamadeus__pint-glass-hits-2_02		4190
	791677628	Rattle_2	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Rattle_2_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Rattle\Rattle_2		6251
	801093171	Cannon_Blast_PSEM_050	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Cannon_Blast_PSEM.050_F2250DE4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Boom\Cannon_Blast_PSEM_050		16400
	808012157	Reward_05	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Reward_05_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Reward\Reward_05		70365
	815467655	235540__simosco__lamp-click-on-off_01	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\235540__simosco__lamp-click-on-off_1B61829E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Turn on\235540__simosco__lamp-click-on-off_01		1560
	840028210	corvette 0-120-0	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\corvette 0-120-0_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\Cars\Random Car Pass\corvette 0-120-0		182074
	863795838	Protests_Our_Streets_01_Downtown	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Protests_Our_Streets_01_Downtown_92F48299.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\City\City Ambience Base\Protests_Our_Streets_01_Downtown		253655
	864872431	Train	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\CNT01_EXTRA_TRAIN PASS BY_Arrival and departure_L train_50B09E4B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\City\City Ambience Base\Train		199642
	873861823	Rajdoot,motorcycle,approach,by,away,fast,rattle 02	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Rajdoot,motorcycle,approach,by,away,fast,rattle 02_FF424C0E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\Cars\Random Car Pass\Rajdoot,motorcycle,approach,by,away,fast,rattle 02		222310
	895837590	Place mug 2	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\MUG_Dull_Wood_Surface_Drop_Series_E8B68054.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Kitchen\Place mug\Place mug 2		4389
	921649304	BULB_PICK_UP_2	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BULB_PICK_UP_2_5B9110C6.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Pick up\BULB_PICK_UP_2		3936
	946869893	Detunized_Urban-Crows_12c	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\Detunized_Urban-Crows_12c_9DC972BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\City\City Ambience Base\Detunized_Urban-Crows_12c		700296
	951030059	birds_outside_002_wide	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\birds_outside_002_wide_6DB458CF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Street\City\City Ambience Base\birds_outside_002_wide		232332
	953140640	BULB_PICK_UP_1	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BULB_PICK_UP_1_E04C7F1D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Bulb\Pick up\BULB_PICK_UP_1		2925
	961599924	BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_3_FAR	Y:\Documents\DADIU\Graduation Game\Project\Project_WwiseProject\.cache\Android\SFX\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_3_FAR_B52A7F01.wem		\Actor-Mixer Hierarchy\Default Work Unit\Puzzle\Map\Press Pin\Button\BUTTONS_TAPE_MACHINE_GRANULAR_MEDIUM_3_FAR		3533
